session_id,fan_id,match_id,session_seconds,pages_viewed,device,converted_to_purchase,timestamp
S015185,F03146,M028,723,"live_scores, match_schedule",mobile,False,2026-06-15
S015186,F04550,M025,141,"match_schedule, highlights, ticket_checkout",desktop,False,2026-06-27
S015187,F01851,M004,182,highlights,mobile,False,2026-06-04
S015188,F03599,M026,84,"fan_zone, live_scores, team_profile, ticket_checkout, highlights",mobile,False,2026-06-24
S015189,F00381,M026,345,"merch_store, fan_zone, match_schedule, live_scores",tablet,False,2026-06-15
S015190,F05755,M045,63,"merch_store, home",mobile,True,2026-07-04
S015191,F02882,M006,286,"live_scores, match_schedule, highlights, fan_zone",mobile,False,2026-06-14
S015192,F02378,M010,275,fan_zone,mobile,False,2026-06-09
S015193,F00184,M034,61,"fan_zone, team_profile, live_scores, ticket_checkout, home",desktop,False,2026-06-18
S015194,F04342,M023,192,"match_schedule, merch_store, account, live_scores, home",mobile,False,2026-06-23
S015195,F01327,M022,141,"fan_zone, team_profile, live_scores",mobile,False,2026-06-14
S015196,F02601,M022,42,"merch_store, account",mobile,False,2026-06-18
S015197,F00583,M041,434,"highlights, home, account, ticket_checkout, fan_zone",mobile,False,2026-06-27
S015198,F04078,M001,73,"match_schedule, highlights, home",mobile,False,2026-06-02
S015199,F02937,M027,491,"team_profile, home, live_scores, account, match_schedule",desktop,False,2026-06-20
S015200,F05283,M043,25,team_profile,mobile,False,2026-06-27
S015201,F03066,M023,13,"highlights, ticket_checkout, team_profile, match_schedule",mobile,False,2026-06-22
S015202,F03680,M012,31,ticket_checkout,mobile,False,2026-06-11
S015203,F04528,M008,18,"home, team_profile, match_schedule, merch_store",mobile,False,2026-06-09
S015204,F04071,M002,665,home,mobile,False,2026-06-02
S015205,F04482,M013,27,"highlights, ticket_checkout, fan_zone, account",desktop,False,2026-06-19
S015206,F00219,M021,90,"highlights, account, fan_zone, ticket_checkout, match_schedule",mobile,False,2026-06-13
S015207,F03168,M045,13,"home, account, merch_store, highlights, match_schedule",desktop,False,2026-07-05
S015208,F05912,M041,54,"ticket_checkout, home, fan_zone, account",desktop,False,2026-06-26
S015209,F05334,M031,118,merch_store,mobile,False,2026-06-19
S015210,F04932,M011,32,team_profile,mobile,False,2026-06-15
S015211,F02256,M043,50,"match_schedule, team_profile",mobile,False,2026-06-30
S015212,F01623,M021,955,"ticket_checkout, merch_store, home",mobile,False,2026-06-12
S015213,F00110,M028,360,"merch_store, fan_zone, live_scores, home, team_profile",mobile,False,2026-06-28
S015214,F05782,M011,5,team_profile,tablet,False,2026-06-19
S015215,F03868,M022,76,"highlights, ticket_checkout",mobile,False,2026-06-22
S015216,F02286,M030,145,"live_scores, fan_zone, ticket_checkout",mobile,False,2026-06-26
S015217,F03807,M023,216,"merch_store, live_scores, home",mobile,False,2026-06-17
S015218,F00030,M034,164,"team_profile, match_schedule, merch_store",mobile,False,2026-06-30
S015219,F04410,M039,80,"highlights, fan_zone, ticket_checkout, team_profile, account",mobile,False,2026-07-04
S015220,F05668,M023,230,match_schedule,mobile,False,2026-06-21
S015221,F00878,M037,5,"team_profile, account",tablet,False,2026-06-24
S015222,F01661,M019,27,"home, account",mobile,False,2026-06-16
S015223,F05755,M022,153,"account, ticket_checkout",mobile,False,2026-06-12
S015224,F03780,M025,8,"match_schedule, ticket_checkout, merch_store",desktop,False,2026-06-21
S015225,F03226,M001,106,"account, fan_zone",mobile,False,2026-06-12
S015226,F03422,M019,219,"match_schedule, highlights, merch_store, home, account",desktop,True,2026-06-22
S015227,F01149,M004,149,merch_store,desktop,False,2026-06-11
S015228,F00425,M040,111,team_profile,mobile,False,2026-06-24
S015229,F02107,M030,120,"team_profile, account, live_scores, merch_store",desktop,False,2026-06-22
S015230,F05787,M031,58,"ticket_checkout, team_profile, live_scores",mobile,False,2026-06-24
S015231,F05753,M006,136,"ticket_checkout, highlights, team_profile",mobile,False,2026-06-13
S015232,F00152,M033,115,"team_profile, merch_store, home, ticket_checkout, highlights",mobile,True,2026-06-24
S015233,F00465,M014,471,"live_scores, fan_zone, match_schedule, highlights",mobile,False,2026-06-16
S015234,F04501,M030,162,"fan_zone, team_profile",mobile,True,2026-06-18
S015235,F05077,M029,76,"live_scores, merch_store, fan_zone",mobile,False,2026-06-29
S015236,F04431,M045,129,"fan_zone, home, ticket_checkout, team_profile",mobile,False,2026-07-06
S015237,F05435,M047,81,"account, live_scores, merch_store, highlights",desktop,False,2026-06-26
S015238,F05092,M048,151,"live_scores, ticket_checkout, fan_zone",desktop,False,2026-07-08
S015239,F04044,M044,13,"merch_store, live_scores, home, highlights",mobile,False,2026-06-24
S015240,F03215,M012,141,"merch_store, live_scores, highlights",mobile,False,2026-06-09
S015241,F00305,M021,679,match_schedule,desktop,False,2026-06-23
S015242,F04730,M007,203,"team_profile, fan_zone, highlights",mobile,False,2026-06-11
S015243,F02161,M039,117,"highlights, live_scores",mobile,False,2026-06-23
S015244,F03559,M024,180,"fan_zone, team_profile, live_scores",mobile,False,2026-06-20
S015245,F02924,M040,27,"ticket_checkout, merch_store, home, match_schedule, live_scores",mobile,False,2026-06-24
S015246,F04625,M034,488,"team_profile, fan_zone, highlights, ticket_checkout, account",desktop,False,2026-06-21
S015247,F00759,M004,62,home,desktop,False,2026-06-06
S015248,F05986,M027,18,"home, match_schedule",mobile,False,2026-06-20
S015249,F02154,M016,50,live_scores,mobile,False,2026-06-17
S015250,F05249,M036,28,"merch_store, team_profile, ticket_checkout, home",mobile,False,2026-06-20
S015251,F03546,M009,47,"merch_store, fan_zone",mobile,False,2026-06-14
S015252,F03387,M025,496,"team_profile, home",desktop,False,2026-06-21
S015253,F00028,M009,312,"home, live_scores, match_schedule, team_profile, ticket_checkout",desktop,False,2026-06-07
S015254,F00810,M041,5,"account, merch_store, fan_zone, ticket_checkout, match_schedule",mobile,False,2026-06-30
S015255,F03543,M043,7,"merch_store, home, match_schedule, live_scores, account",mobile,False,2026-07-05
S015256,F05879,M032,373,"account, live_scores, merch_store",mobile,False,2026-06-23
S015257,F00803,M013,19,"live_scores, match_schedule, fan_zone, ticket_checkout, highlights",mobile,False,2026-06-16
S015258,F02329,M031,22,"match_schedule, live_scores, merch_store",mobile,False,2026-06-17
S015259,F00204,M041,6,"ticket_checkout, home",mobile,False,2026-07-03
S015260,F05754,M025,595,"fan_zone, merch_store, highlights, ticket_checkout",mobile,False,2026-06-16
S015261,F04366,M024,106,ticket_checkout,desktop,False,2026-06-16
S015262,F02332,M031,414,match_schedule,mobile,False,2026-06-24
S015263,F04506,M009,182,match_schedule,mobile,False,2026-06-09
S015264,F00035,M015,20,"live_scores, account, home, highlights",mobile,False,2026-06-20
S015265,F02114,M005,293,"merch_store, match_schedule, team_profile",mobile,False,2026-06-08
S015266,F05019,M028,136,ticket_checkout,mobile,False,2026-06-20
S015267,F04385,M033,318,"merch_store, account, highlights, match_schedule",mobile,True,2026-06-24
S015268,F02706,M026,1012,"team_profile, merch_store, highlights, match_schedule",desktop,False,2026-06-22
S015269,F01409,M042,18,"team_profile, live_scores",mobile,False,2026-06-27
S015270,F05935,M029,200,"ticket_checkout, account, home",desktop,False,2026-06-24
S015271,F03831,M036,108,"fan_zone, home",mobile,False,2026-06-24
S015272,F02873,M008,53,highlights,mobile,False,2026-06-08
S015273,F02864,M023,259,"fan_zone, match_schedule, highlights, ticket_checkout",tablet,True,2026-06-22
S015274,F01428,M019,83,"fan_zone, home",mobile,False,2026-06-13
S015275,F03186,M041,5,"ticket_checkout, merch_store, team_profile",mobile,False,2026-07-03
S015276,F00827,M021,203,live_scores,desktop,False,2026-06-25
S015277,F01023,M014,44,"ticket_checkout, live_scores, merch_store, match_schedule, highlights",desktop,False,2026-06-11
S015278,F01719,M022,210,"highlights, merch_store, match_schedule, live_scores",mobile,False,2026-06-13
S015279,F04475,M042,165,fan_zone,desktop,False,2026-06-27
S015280,F03590,M018,75,"team_profile, match_schedule, live_scores, highlights",tablet,False,2026-06-16
S015281,F03456,M024,111,"live_scores, account, home, ticket_checkout, merch_store",tablet,False,2026-06-17
S015282,F01913,M046,219,"ticket_checkout, live_scores",mobile,False,2026-07-07
S015283,F01985,M006,18,match_schedule,desktop,False,2026-06-09
S015284,F05462,M035,326,"merch_store, highlights, ticket_checkout, home",tablet,False,2026-06-21
S015285,F00978,M017,146,"home, live_scores",mobile,False,2026-06-16
S015286,F00932,M028,205,"fan_zone, match_schedule, home",mobile,False,2026-06-27
S015287,F05432,M043,43,"highlights, home, merch_store, account",mobile,False,2026-07-04
S015288,F01587,M027,191,merch_store,mobile,False,2026-06-16
S015289,F04280,M036,238,"match_schedule, live_scores, merch_store, fan_zone, team_profile",mobile,False,2026-06-25
S015290,F03986,M033,147,"live_scores, highlights",mobile,False,2026-06-20
S015291,F00593,M025,35,"merch_store, ticket_checkout, live_scores, account, highlights",mobile,False,2026-06-19
S015292,F02534,M023,177,"live_scores, merch_store",mobile,False,2026-06-24
S015293,F02487,M032,144,"merch_store, highlights",mobile,False,2026-06-22
S015294,F04858,M036,13,live_scores,mobile,False,2026-06-28
S015295,F04283,M029,37,"highlights, fan_zone, live_scores",mobile,False,2026-06-16
S015296,F01677,M015,670,"team_profile, live_scores, ticket_checkout, home",mobile,False,2026-06-13
S015297,F05715,M048,240,"fan_zone, highlights, account, live_scores, home",mobile,False,2026-07-01
S015298,F02080,M048,334,"account, team_profile, home, fan_zone, ticket_checkout",mobile,False,2026-06-27
S015299,F03177,M038,199,"fan_zone, team_profile, home, merch_store",mobile,False,2026-07-02
S015300,F00376,M021,220,"team_profile, account, home, match_schedule",mobile,False,2026-06-17
S015301,F04490,M010,317,highlights,mobile,False,2026-06-06
S015302,F05094,M044,100,merch_store,mobile,False,2026-07-03
S015303,F02176,M023,276,"highlights, ticket_checkout, home",mobile,False,2026-06-23
S015304,F02425,M045,129,"live_scores, match_schedule, account, ticket_checkout",desktop,False,2026-07-06
S015305,F05164,M047,56,"ticket_checkout, account",mobile,False,2026-06-27
S015306,F04463,M036,20,"match_schedule, live_scores, highlights",mobile,False,2026-06-30
S015307,F01559,M013,92,"account, highlights, fan_zone, live_scores",mobile,False,2026-06-08
S015308,F05838,M022,78,"merch_store, live_scores, ticket_checkout, team_profile",desktop,False,2026-06-23
S015309,F01991,M018,30,"home, highlights, fan_zone",mobile,False,2026-06-15
S015310,F01976,M038,96,"home, team_profile, account, ticket_checkout",mobile,False,2026-06-23
S015311,F05034,M036,8,"fan_zone, account",mobile,False,2026-06-26
S015312,F02523,M041,73,"fan_zone, home, live_scores, team_profile, merch_store",mobile,True,2026-07-03
S015313,F03640,M014,31,"merch_store, account, ticket_checkout",mobile,False,2026-06-09
S015314,F03804,M042,108,"team_profile, home, fan_zone",mobile,False,2026-07-02
S015315,F05276,M042,138,"highlights, account, ticket_checkout, fan_zone",mobile,False,2026-06-25
S015316,F02290,M015,54,highlights,mobile,False,2026-06-13
S015317,F01554,M042,111,"live_scores, match_schedule, merch_store, fan_zone",desktop,False,2026-06-28
S015318,F05605,M037,389,"fan_zone, ticket_checkout, account, team_profile",desktop,False,2026-06-23
S015319,F00120,M033,412,"live_scores, home, team_profile, fan_zone, highlights",mobile,False,2026-06-25
S015320,F00280,M025,251,"fan_zone, highlights, account, match_schedule, home",desktop,False,2026-06-18
S015321,F03763,M006,694,fan_zone,desktop,False,2026-06-16
S015322,F00654,M013,191,"team_profile, fan_zone, merch_store, live_scores, ticket_checkout",mobile,False,2026-06-20
S015323,F05303,M011,240,"match_schedule, highlights, account",mobile,False,2026-06-10
S015324,F04299,M020,81,"match_schedule, home",mobile,False,2026-06-21
S015325,F00169,M042,29,"highlights, match_schedule, account, team_profile, ticket_checkout",mobile,False,2026-07-02
S015326,F03980,M026,23,live_scores,desktop,False,2026-06-27
S015327,F03960,M012,52,"merch_store, account, fan_zone",desktop,False,2026-06-12
S015328,F03381,M002,227,"highlights, merch_store, match_schedule, home",mobile,False,2026-06-06
S015329,F05487,M039,101,"merch_store, live_scores, ticket_checkout",mobile,False,2026-06-24
S015330,F00018,M021,143,"team_profile, match_schedule",mobile,True,2026-06-18
S015331,F00020,M020,23,highlights,tablet,False,2026-06-24
S015332,F00210,M041,192,merch_store,mobile,False,2026-07-02
S015333,F00221,M001,437,"merch_store, team_profile, highlights",mobile,False,2026-06-06
S015334,F04234,M005,218,"fan_zone, team_profile, account, highlights, live_scores",mobile,False,2026-06-05
S015335,F03178,M018,47,"team_profile, account, live_scores, match_schedule, merch_store",desktop,False,2026-06-10
S015336,F04585,M040,360,"live_scores, highlights, fan_zone, team_profile",mobile,False,2026-07-01
S015337,F03714,M021,255,"merch_store, ticket_checkout, match_schedule",mobile,False,2026-06-20
S015338,F04228,M035,500,live_scores,mobile,False,2026-06-25
S015339,F01489,M034,187,"home, fan_zone, account, ticket_checkout",desktop,False,2026-07-01
S015340,F00115,M032,114,"account, live_scores",mobile,False,2026-06-27
S015341,F00323,M029,195,match_schedule,mobile,False,2026-06-29
S015342,F04666,M038,87,team_profile,mobile,False,2026-06-21
S015343,F03662,M015,178,"ticket_checkout, match_schedule, home, fan_zone, live_scores",mobile,False,2026-06-10
S015344,F01406,M035,209,live_scores,mobile,False,2026-06-29
S015345,F02248,M034,373,"ticket_checkout, match_schedule",mobile,False,2026-06-23
S015346,F04737,M002,185,"merch_store, match_schedule",mobile,False,2026-06-14
S015347,F01838,M013,23,"match_schedule, team_profile, merch_store",mobile,False,2026-06-18
S015348,F01654,M013,580,"team_profile, merch_store",mobile,False,2026-06-09
S015349,F03837,M008,231,"account, home, highlights, match_schedule, fan_zone",mobile,False,2026-06-08
S015350,F03565,M003,42,"account, live_scores, highlights",desktop,False,2026-06-06
S015351,F03120,M024,210,"live_scores, match_schedule, merch_store",desktop,False,2026-06-18
S015352,F01154,M006,9,"match_schedule, team_profile, account",mobile,False,2026-06-13
S015353,F02144,M002,248,live_scores,mobile,False,2026-06-05
S015354,F03502,M017,5,"highlights, ticket_checkout, merch_store, fan_zone, account",mobile,False,2026-06-15
S015355,F04053,M001,237,live_scores,mobile,False,2026-06-04
S015356,F05651,M009,76,"live_scores, fan_zone, home",mobile,False,2026-06-15
S015357,F00522,M031,181,"team_profile, account",mobile,False,2026-06-23
S015358,F01565,M003,7,"live_scores, highlights, team_profile, account, merch_store",desktop,False,2026-06-12
S015359,F01973,M041,81,merch_store,desktop,False,2026-07-03
S015360,F01040,M021,155,account,desktop,False,2026-06-25
S015361,F03145,M019,161,"highlights, home, fan_zone",mobile,False,2026-06-19
S015362,F04869,M040,43,"match_schedule, ticket_checkout, home, merch_store",mobile,False,2026-06-24
S015363,F04815,M035,120,"match_schedule, highlights, team_profile",mobile,False,2026-06-24
S015364,F00130,M026,34,account,tablet,False,2026-06-22
S015365,F02774,M044,143,merch_store,mobile,False,2026-07-06
S015366,F01711,M017,102,"live_scores, home, ticket_checkout, merch_store",desktop,False,2026-06-17
S015367,F01455,M031,309,live_scores,tablet,False,2026-06-20
S015368,F01684,M023,284,merch_store,mobile,False,2026-06-18
S015369,F03293,M037,48,"merch_store, ticket_checkout, team_profile",tablet,True,2026-06-29
S015370,F04048,M045,1970,"highlights, merch_store",mobile,False,2026-07-05
S015371,F03795,M017,76,"fan_zone, account, home, merch_store, highlights",mobile,False,2026-06-17
S015372,F00455,M012,135,"account, fan_zone, merch_store, team_profile",mobile,False,2026-06-12
S015373,F02632,M016,672,"merch_store, team_profile, account, highlights, fan_zone",mobile,False,2026-06-19
S015374,F01616,M006,689,"account, live_scores, team_profile",mobile,False,2026-06-08
S015375,F05276,M010,91,"merch_store, match_schedule, home, live_scores, ticket_checkout",desktop,False,2026-06-13
S015376,F00636,M010,106,"live_scores, match_schedule, team_profile, account, fan_zone",desktop,False,2026-06-19
