fan_id,city,favorite_team,age,segment,loyalty_points,sessions,conversion_rate
F05147,Hyderabad,Spain,32,Digital Browsers,53,5.0,0.0
F05148,Ahmedabad,Germany,34,High Engagers,17,3.0,0.3333333333333333
F05149,Hyderabad,Portugal,26,Casual Followers,38,4.0,0.0
F05150,Kolkata,Argentina,24,Dormant / At-Risk,48,2.0,0.0
F05151,Hyderabad,Croatia,16,Dormant / At-Risk,55,3.0,0.0
F05152,Pune,Germany,27,Casual Followers,34,1.0,0.0
F05153,Chennai,Netherlands,27,Dormant / At-Risk,81,2.0,0.0
F05154,Chennai,Portugal,31,Digital Browsers,10,7.0,0.14285714285714285
F05155,Chennai,Italy,25,Digital Browsers,44,4.0,0.0
F05156,Hyderabad,India,33,Digital Browsers,0,5.0,0.2
F05157,Delhi,India,26,Casual Followers,9,3.0,0.0
F05158,Chennai,Croatia,23,Dormant / At-Risk,17,2.0,0.0
F05159,Mumbai,USA,38,Casual Followers,0,2.0,0.0
F05160,Ahmedabad,Germany,36,Dormant / At-Risk,3,1.0,0.0
F05161,Chennai,Japan,29,Digital Browsers,75,6.0,0.0
F05162,Kolkata,Spain,41,Dormant / At-Risk,26,3.0,0.0
F05163,Bengaluru,England,47,High Engagers,7,5.0,0.4
F05164,Bengaluru,Japan,35,Digital Browsers,40,6.0,0.0
F05165,Ahmedabad,USA,32,Casual Followers,64,1.0,0.0
F05166,Pune,Germany,22,Casual Followers,78,1.0,0.0
F05167,Mumbai,England,30,Dormant / At-Risk,12,3.0,0.0
F05168,Delhi,India,33,Digital Browsers,211,4.0,0.0
F05169,Ahmedabad,Japan,16,Digital Browsers,9,6.0,0.16666666666666666
F05170,Kolkata,Argentina,34,Digital Browsers,3,5.0,0.0
F05171,Bengaluru,Croatia,34,Casual Followers,26,1.0,0.0
F05172,Kolkata,USA,28,Dormant / At-Risk,0,1.0,0.0
F05173,Kolkata,Italy,25,Super Fans,550,3.0,0.0
F05174,Chennai,Croatia,16,Digital Browsers,119,5.0,0.2
F05175,Bengaluru,USA,19,Digital Browsers,22,4.0,0.0
F05176,Kolkata,Italy,25,High Engagers,4,4.0,0.25
F05177,Ahmedabad,Mexico,26,High Engagers,59,3.0,0.3333333333333333
F05178,Pune,India,28,Digital Browsers,91,4.0,0.0
F05179,Hyderabad,Argentina,19,High Engagers,26,1.0,1.0
F05180,Mumbai,Mexico,16,Casual Followers,14,3.0,0.0
F05181,Chennai,USA,29,Dormant / At-Risk,44,3.0,0.0
F05182,Pune,Argentina,16,Digital Browsers,16,6.0,0.0
F05183,Hyderabad,India,31,Digital Browsers,97,5.0,0.0
F05184,Delhi,France,25,Dormant / At-Risk,5,3.0,0.0
F05185,Pune,England,25,Digital Browsers,97,4.0,0.0
F05186,Ahmedabad,USA,26,Super Fans,327,3.0,0.0
F05187,Bengaluru,Brazil,17,Digital Browsers,92,4.0,0.0
F05188,Kolkata,Argentina,38,Casual Followers,48,1.0,0.0
F05189,Kolkata,Argentina,42,High Engagers,81,1.0,1.0
F05190,Ahmedabad,England,46,Dormant / At-Risk,29,2.0,0.0
F05191,Pune,USA,27,Dormant / At-Risk,20,2.0,0.0
F05192,Delhi,USA,48,Digital Browsers,8,4.0,0.0
F05193,Kolkata,Japan,46,Dormant / At-Risk,30,3.0,0.0
F05194,Bengaluru,Argentina,34,Dormant / At-Risk,20,0.0,0.0
F05195,Chennai,England,17,Dormant / At-Risk,173,2.0,0.0
F05196,Pune,Spain,48,Casual Followers,56,4.0,0.0
F05197,Chennai,Germany,28,Digital Browsers,90,5.0,0.0
F05198,Pune,Portugal,36,Dormant / At-Risk,29,3.0,0.0
F05199,Mumbai,Germany,22,Casual Followers,15,2.0,0.0
F05200,Mumbai,Spain,31,Super Fans,489,1.0,0.0
F05201,Pune,Portugal,25,High Engagers,3,2.0,0.5
F05202,Mumbai,Portugal,20,Dormant / At-Risk,246,2.0,0.0
F05203,Mumbai,Belgium,40,Digital Browsers,15,6.0,0.16666666666666666
F05204,Delhi,France,31,Dormant / At-Risk,152,1.0,0.0
F05205,Pune,France,16,Casual Followers,74,1.0,0.0
F05206,Delhi,India,33,Digital Browsers,160,6.0,0.0
F05207,Ahmedabad,Croatia,16,Digital Browsers,6,5.0,0.0
F05208,Chennai,England,31,Dormant / At-Risk,23,3.0,0.0
F05209,Kolkata,Portugal,40,Super Fans,414,4.0,0.0
F05210,Mumbai,France,16,Dormant / At-Risk,16,1.0,0.0
F05211,Delhi,Belgium,38,Digital Browsers,165,5.0,0.0
F05212,Bengaluru,Croatia,28,Dormant / At-Risk,31,0.0,0.0
F05213,Kolkata,England,35,Super Fans,923,6.0,0.16666666666666666
F05214,Ahmedabad,Germany,34,Dormant / At-Risk,19,1.0,0.0
F05215,Delhi,England,45,High Engagers,36,1.0,1.0
F05216,Bengaluru,Germany,37,Dormant / At-Risk,31,2.0,0.0
F05217,Chennai,England,23,Casual Followers,18,4.0,0.0
F05218,Hyderabad,Mexico,39,Dormant / At-Risk,28,3.0,0.0
F05219,Mumbai,France,32,Digital Browsers,68,5.0,0.2
F05220,Hyderabad,Belgium,32,High Engagers,4,4.0,0.25
F05221,Mumbai,England,21,Digital Browsers,104,5.0,0.0
F05222,Pune,Portugal,33,Digital Browsers,1,5.0,0.0
F05223,Delhi,Argentina,22,Digital Browsers,47,7.0,0.0
F05224,Mumbai,Japan,37,Dormant / At-Risk,48,3.0,0.0
F05225,Kolkata,Japan,30,Dormant / At-Risk,57,1.0,0.0
F05226,Delhi,Spain,29,High Engagers,124,4.0,0.25
F05227,Bengaluru,Spain,30,Digital Browsers,54,7.0,0.0
F05228,Mumbai,France,20,Digital Browsers,0,8.0,0.0
F05229,Chennai,France,31,Dormant / At-Risk,25,2.0,0.0
F05230,Kolkata,Croatia,34,Dormant / At-Risk,71,3.0,0.0
F05231,Kolkata,Italy,40,Dormant / At-Risk,186,2.0,0.0
F05232,Chennai,Spain,27,Digital Browsers,56,6.0,0.0
F05233,Hyderabad,Croatia,27,High Engagers,64,3.0,0.3333333333333333
F05234,Ahmedabad,Brazil,29,Digital Browsers,55,5.0,0.0
F05235,Ahmedabad,Brazil,18,Dormant / At-Risk,61,2.0,0.0
F05236,Pune,Brazil,27,Digital Browsers,131,5.0,0.2
F05237,Pune,France,23,Dormant / At-Risk,33,3.0,0.0
F05238,Hyderabad,England,33,Digital Browsers,28,4.0,0.0
F05239,Chennai,Italy,28,Casual Followers,103,4.0,0.0
F05240,Kolkata,Germany,39,Dormant / At-Risk,34,0.0,0.0
F05241,Hyderabad,Brazil,24,Casual Followers,50,3.0,0.0
F05242,Pune,Netherlands,16,Digital Browsers,70,6.0,0.16666666666666666
F05243,Bengaluru,England,29,Dormant / At-Risk,206,2.0,0.0
F05244,Mumbai,Japan,26,Casual Followers,28,3.0,0.0
F05245,Ahmedabad,Croatia,38,Dormant / At-Risk,7,1.0,0.0
F05246,Chennai,Brazil,32,Dormant / At-Risk,23,3.0,0.0
F05247,Ahmedabad,Spain,32,Dormant / At-Risk,97,0.0,0.0
F05248,Pune,France,16,Digital Browsers,49,6.0,0.0
F05249,Bengaluru,Italy,43,Casual Followers,15,3.0,0.0
F05250,Pune,Spain,39,Dormant / At-Risk,125,0.0,0.0
F05251,Mumbai,England,37,Dormant / At-Risk,17,1.0,0.0
F05252,Chennai,Belgium,16,Digital Browsers,3,6.0,0.16666666666666666
F05253,Chennai,England,38,Casual Followers,138,3.0,0.0
F05254,Delhi,USA,35,Casual Followers,46,6.0,0.16666666666666666
F05255,Delhi,Germany,16,Digital Browsers,41,7.0,0.0
F05256,Hyderabad,Portugal,22,Dormant / At-Risk,76,2.0,0.0
F05257,Hyderabad,Italy,40,High Engagers,40,3.0,0.6666666666666666
F05258,Kolkata,England,39,Dormant / At-Risk,90,3.0,0.0
F05259,Chennai,Netherlands,25,Casual Followers,65,3.0,0.0
F05260,Chennai,Portugal,23,Casual Followers,111,4.0,0.0
F05261,Hyderabad,France,38,Digital Browsers,195,6.0,0.0
F05262,Bengaluru,Argentina,36,Dormant / At-Risk,4,1.0,0.0
F05263,Kolkata,Spain,22,Casual Followers,32,3.0,0.0
F05264,Bengaluru,England,20,High Engagers,14,2.0,0.5
F05265,Chennai,Argentina,36,Super Fans,352,2.0,0.0
F05266,Ahmedabad,Mexico,31,Digital Browsers,37,7.0,0.0
F05267,Pune,Spain,33,Casual Followers,35,2.0,0.0
F05268,Chennai,Portugal,31,Digital Browsers,0,5.0,0.0
F05269,Chennai,England,33,Dormant / At-Risk,20,2.0,0.0
F05270,Chennai,USA,24,Digital Browsers,33,7.0,0.14285714285714285
F05271,Chennai,Germany,34,Dormant / At-Risk,82,2.0,0.0
F05272,Kolkata,France,16,Digital Browsers,12,5.0,0.0
F05273,Bengaluru,France,42,Dormant / At-Risk,83,2.0,0.0
F05274,Hyderabad,Argentina,35,Casual Followers,0,3.0,0.0
F05275,Pune,France,40,Dormant / At-Risk,12,1.0,0.0
F05276,Bengaluru,Spain,16,Digital Browsers,23,8.0,0.0
F05277,Pune,Morocco,30,Digital Browsers,32,6.0,0.0
F05278,Chennai,Netherlands,40,Dormant / At-Risk,36,3.0,0.0
F05279,Hyderabad,Germany,30,Dormant / At-Risk,77,0.0,0.0
F05280,Kolkata,Spain,25,Dormant / At-Risk,17,3.0,0.0
F05281,Chennai,Germany,30,Digital Browsers,56,7.0,0.14285714285714285
F05282,Ahmedabad,Belgium,43,Digital Browsers,76,4.0,0.0
F05283,Ahmedabad,Portugal,22,Digital Browsers,22,5.0,0.0
F05284,Mumbai,Argentina,33,Dormant / At-Risk,46,1.0,0.0
F05285,Mumbai,England,29,Digital Browsers,29,6.0,0.0
F05286,Mumbai,Morocco,25,Dormant / At-Risk,3,2.0,0.0
F05287,Mumbai,Portugal,53,Digital Browsers,7,7.0,0.0
F05288,Delhi,Croatia,33,Dormant / At-Risk,66,3.0,0.0
F05289,Ahmedabad,Spain,41,Casual Followers,46,2.0,0.0
F05290,Pune,USA,28,Digital Browsers,56,6.0,0.16666666666666666
F05291,Kolkata,Argentina,34,Digital Browsers,57,5.0,0.2
F05292,Ahmedabad,Germany,27,High Engagers,22,2.0,0.5
F05293,Ahmedabad,Germany,19,Dormant / At-Risk,12,2.0,0.0
F05294,Mumbai,Spain,22,High Engagers,45,2.0,0.5
F05295,Ahmedabad,Belgium,23,Casual Followers,100,2.0,0.0
F05296,Chennai,Spain,40,Digital Browsers,69,7.0,0.0
F05297,Bengaluru,Japan,23,Digital Browsers,122,5.0,0.0
F05298,Delhi,Spain,40,Casual Followers,61,4.0,0.0
F05299,Hyderabad,Japan,41,Digital Browsers,23,7.0,0.14285714285714285
F05300,Bengaluru,Brazil,28,Digital Browsers,166,4.0,0.0
F05301,Mumbai,India,35,Casual Followers,40,2.0,0.0
F05302,Ahmedabad,Spain,18,Digital Browsers,1,6.0,0.16666666666666666
F05303,Ahmedabad,France,31,Digital Browsers,67,4.0,0.0
F05304,Kolkata,Italy,24,High Engagers,1,4.0,0.25
F05305,Delhi,Germany,19,Casual Followers,0,1.0,0.0
F05306,Kolkata,Mexico,26,Dormant / At-Risk,175,2.0,0.0
F05307,Ahmedabad,Belgium,27,Dormant / At-Risk,33,2.0,0.0
F05308,Bengaluru,France,16,Digital Browsers,32,5.0,0.0
F05309,Pune,Brazil,45,Digital Browsers,48,4.0,0.0
F05310,Kolkata,Germany,25,Digital Browsers,53,4.0,0.0
F05311,Mumbai,Portugal,33,Dormant / At-Risk,166,0.0,0.0
F05312,Hyderabad,Portugal,24,Digital Browsers,58,4.0,0.0
F05313,Hyderabad,Morocco,21,Dormant / At-Risk,7,3.0,0.0
F05314,Hyderabad,France,34,High Engagers,18,1.0,1.0
F05315,Pune,Spain,19,Digital Browsers,79,5.0,0.0
F05316,Mumbai,India,34,High Engagers,33,4.0,0.25
F05317,Kolkata,Portugal,28,High Engagers,9,3.0,0.3333333333333333
F05318,Hyderabad,Germany,24,Digital Browsers,48,5.0,0.0
F05319,Delhi,Argentina,29,Dormant / At-Risk,7,2.0,0.0
F05320,Kolkata,Argentina,16,Casual Followers,35,1.0,0.0
F05321,Chennai,Argentina,37,Dormant / At-Risk,54,2.0,0.0
F05322,Pune,India,18,Dormant / At-Risk,52,1.0,0.0
F05323,Delhi,Morocco,32,Casual Followers,32,2.0,0.0
F05324,Hyderabad,Spain,37,Dormant / At-Risk,41,1.0,0.0
F05325,Bengaluru,Brazil,34,Casual Followers,78,3.0,0.0
F05326,Pune,France,48,Casual Followers,109,3.0,0.0
F05327,Hyderabad,England,18,Digital Browsers,168,5.0,0.0
F05328,Bengaluru,France,30,Digital Browsers,20,5.0,0.0
F05329,Delhi,Belgium,18,Digital Browsers,25,6.0,0.0
F05330,Mumbai,Portugal,26,Casual Followers,38,3.0,0.0
F05331,Mumbai,England,19,Digital Browsers,4,6.0,0.16666666666666666
F05332,Pune,USA,32,Dormant / At-Risk,7,2.0,0.0
F05333,Hyderabad,Morocco,34,Digital Browsers,16,4.0,0.0
F05334,Hyderabad,Argentina,20,Digital Browsers,23,7.0,0.0
F05335,Kolkata,Germany,26,Dormant / At-Risk,142,3.0,0.0
F05336,Mumbai,Argentina,36,Digital Browsers,9,8.0,0.0
F05337,Delhi,Germany,21,High Engagers,1,2.0,0.5
F05338,Delhi,Spain,34,Dormant / At-Risk,58,1.0,0.0
F05339,Chennai,Spain,28,Super Fans,697,6.0,0.0
F05340,Chennai,Argentina,31,Casual Followers,172,3.0,0.0
F05341,Delhi,Portugal,37,Super Fans,297,2.0,0.0
F05342,Mumbai,Portugal,23,Dormant / At-Risk,22,2.0,0.0
F05343,Ahmedabad,Germany,20,High Engagers,87,4.0,0.25
F05344,Pune,Spain,26,Digital Browsers,25,4.0,0.0
F05345,Mumbai,Argentina,23,High Engagers,74,2.0,0.5
F05346,Delhi,Mexico,16,Dormant / At-Risk,22,3.0,0.0
F05347,Bengaluru,Netherlands,40,Casual Followers,49,3.0,0.0
F05348,Pune,Italy,16,Digital Browsers,101,7.0,0.14285714285714285
F05349,Ahmedabad,Brazil,17,Dormant / At-Risk,54,3.0,0.0
F05350,Delhi,Netherlands,19,Dormant / At-Risk,11,3.0,0.0
F05351,Delhi,Croatia,30,Digital Browsers,62,6.0,0.0
F05352,Delhi,France,28,Super Fans,859,5.0,0.0
F05353,Mumbai,Belgium,16,Digital Browsers,13,4.0,0.0
F05354,Kolkata,Croatia,23,Casual Followers,128,1.0,0.0
F05355,Mumbai,Portugal,19,Dormant / At-Risk,70,3.0,0.0
F05356,Ahmedabad,Portugal,47,Dormant / At-Risk,25,2.0,0.0
F05357,Hyderabad,Croatia,20,Dormant / At-Risk,111,3.0,0.0
F05358,Delhi,Spain,30,High Engagers,36,3.0,0.3333333333333333
F05359,Kolkata,England,36,Dormant / At-Risk,40,3.0,0.0
F05360,Hyderabad,Spain,24,Digital Browsers,97,4.0,0.0
F05361,Bengaluru,England,33,Digital Browsers,51,4.0,0.0
F05362,Bengaluru,France,16,High Engagers,13,3.0,0.3333333333333333
F05363,Kolkata,Italy,29,Dormant / At-Risk,43,3.0,0.0
F05364,Kolkata,Croatia,31,Dormant / At-Risk,30,2.0,0.0
F05365,Mumbai,Brazil,33,High Engagers,0,3.0,0.6666666666666666
F05366,Ahmedabad,Argentina,25,Casual Followers,8,1.0,0.0
F05367,Chennai,Brazil,51,Digital Browsers,7,7.0,0.0
F05368,Mumbai,Germany,16,Dormant / At-Risk,32,2.0,0.0
F05369,Mumbai,Germany,16,Digital Browsers,94,6.0,0.0
F05370,Pune,France,16,Dormant / At-Risk,58,2.0,0.0
F05371,Kolkata,Spain,16,Dormant / At-Risk,178,2.0,0.0
F05372,Bengaluru,France,28,Dormant / At-Risk,197,2.0,0.0
F05373,Delhi,England,44,Dormant / At-Risk,23,2.0,0.0
F05374,Bengaluru,France,19,Super Fans,378,1.0,0.0
F05375,Kolkata,Croatia,36,High Engagers,8,4.0,0.5
F05376,Mumbai,Argentina,20,Dormant / At-Risk,45,3.0,0.0
F05377,Ahmedabad,Belgium,34,Dormant / At-Risk,52,1.0,0.0
F05378,Chennai,Spain,16,Casual Followers,12,2.0,0.0
F05379,Bengaluru,Germany,31,Digital Browsers,114,5.0,0.2
F05380,Chennai,Germany,20,Digital Browsers,56,5.0,0.0
F05381,Mumbai,Belgium,35,Digital Browsers,0,7.0,0.0
F05382,Delhi,France,41,Digital Browsers,35,5.0,0.2
F05383,Hyderabad,England,23,Casual Followers,155,3.0,0.0
F05384,Delhi,Spain,27,Digital Browsers,1,7.0,0.0
F05385,Pune,Netherlands,45,Dormant / At-Risk,28,3.0,0.0
F05386,Pune,Netherlands,30,Super Fans,282,3.0,0.0
F05387,Delhi,England,36,Casual Followers,373,2.0,0.0
F05388,Kolkata,Portugal,43,Digital Browsers,2,4.0,0.0
F05389,Delhi,Germany,24,Super Fans,428,3.0,0.0
F05390,Pune,Japan,57,Dormant / At-Risk,50,2.0,0.0
F05391,Mumbai,Argentina,48,Dormant / At-Risk,176,1.0,0.0
F05392,Ahmedabad,Argentina,32,Dormant / At-Risk,2,1.0,0.0
F05393,Hyderabad,England,30,Digital Browsers,24,6.0,0.0
F05394,Delhi,Croatia,29,Dormant / At-Risk,37,1.0,0.0
F05395,Pune,Spain,38,Dormant / At-Risk,19,1.0,0.0
F05396,Mumbai,Portugal,16,Digital Browsers,30,5.0,0.0
F05397,Kolkata,England,30,Dormant / At-Risk,37,2.0,0.0
F05398,Delhi,Mexico,24,Dormant / At-Risk,0,2.0,0.0
F05399,Bengaluru,France,33,High Engagers,50,3.0,0.3333333333333333
F05400,Pune,Germany,26,High Engagers,20,4.0,0.25
F05401,Kolkata,France,33,Super Fans,382,2.0,0.0
F05402,Ahmedabad,India,16,Dormant / At-Risk,20,3.0,0.0
F05403,Delhi,Morocco,24,Super Fans,451,1.0,0.0
F05404,Ahmedabad,Argentina,34,Digital Browsers,6,4.0,0.0
F05405,Mumbai,Morocco,20,Dormant / At-Risk,72,3.0,0.0
F05406,Bengaluru,Mexico,35,Digital Browsers,52,5.0,0.0
F05407,Ahmedabad,Netherlands,29,Digital Browsers,47,4.0,0.0
F05408,Mumbai,Portugal,28,Digital Browsers,244,9.0,0.0
F05409,Hyderabad,Brazil,40,Dormant / At-Risk,58,3.0,0.0
F05410,Delhi,England,26,Digital Browsers,49,5.0,0.0
F05411,Kolkata,Croatia,32,Digital Browsers,69,9.0,0.0
F05412,Kolkata,Spain,49,Digital Browsers,128,7.0,0.0
F05413,Pune,Mexico,59,Digital Browsers,76,5.0,0.0
F05414,Ahmedabad,Germany,39,Casual Followers,82,2.0,0.0
F05415,Mumbai,Morocco,17,Casual Followers,6,1.0,0.0
F05416,Bengaluru,France,24,Digital Browsers,56,7.0,0.14285714285714285
F05417,Delhi,Germany,31,High Engagers,135,5.0,0.4
F05418,Bengaluru,England,26,Dormant / At-Risk,199,3.0,0.0
F05419,Delhi,Spain,31,Digital Browsers,18,4.0,0.0
F05420,Mumbai,Brazil,40,Casual Followers,11,1.0,0.0
F05421,Pune,England,32,Dormant / At-Risk,33,3.0,0.0
F05422,Pune,Argentina,37,Dormant / At-Risk,30,2.0,0.0
F05423,Mumbai,Belgium,36,Dormant / At-Risk,161,3.0,0.0
F05424,Kolkata,England,32,Dormant / At-Risk,12,3.0,0.0
F05425,Bengaluru,Belgium,36,Digital Browsers,46,4.0,0.0
F05426,Bengaluru,Morocco,40,Digital Browsers,96,4.0,0.0
F05427,Mumbai,Germany,21,High Engagers,32,3.0,0.3333333333333333
F05428,Kolkata,France,24,Dormant / At-Risk,66,1.0,0.0
F05429,Mumbai,Argentina,17,High Engagers,29,3.0,0.3333333333333333
F05430,Kolkata,Morocco,21,Digital Browsers,83,5.0,0.0
F05431,Kolkata,Argentina,16,Casual Followers,13,4.0,0.0
F05432,Ahmedabad,Germany,43,Dormant / At-Risk,18,1.0,0.0
F05433,Pune,Spain,40,Digital Browsers,65,4.0,0.0
F05434,Bengaluru,Morocco,29,Casual Followers,11,1.0,0.0
F05435,Mumbai,Argentina,46,Digital Browsers,3,5.0,0.2
F05436,Bengaluru,Netherlands,28,Dormant / At-Risk,73,3.0,0.0
F05437,Ahmedabad,India,42,Casual Followers,25,3.0,0.0
F05438,Pune,France,16,Dormant / At-Risk,15,1.0,0.0
F05439,Chennai,England,23,Digital Browsers,96,5.0,0.0
F05440,Kolkata,Italy,34,Dormant / At-Risk,62,2.0,0.0
F05441,Mumbai,Morocco,46,Dormant / At-Risk,16,4.0,0.0
F05442,Mumbai,Portugal,17,High Engagers,27,2.0,0.5
F05443,Ahmedabad,Netherlands,28,Digital Browsers,142,5.0,0.0
F05444,Ahmedabad,Croatia,29,Casual Followers,71,3.0,0.0
F05445,Bengaluru,Argentina,21,Dormant / At-Risk,1,2.0,0.0
F05446,Hyderabad,Argentina,25,High Engagers,49,3.0,0.3333333333333333
F05447,Pune,Argentina,30,Dormant / At-Risk,24,2.0,0.0
F05448,Pune,England,34,Dormant / At-Risk,117,3.0,0.0
F05449,Hyderabad,Brazil,34,Dormant / At-Risk,172,1.0,0.0
F05450,Pune,Spain,42,Casual Followers,21,1.0,0.0
F05451,Bengaluru,USA,20,Digital Browsers,43,4.0,0.0
F05452,Delhi,Spain,37,High Engagers,26,2.0,0.5
F05453,Hyderabad,Morocco,38,Digital Browsers,82,5.0,0.0
F05454,Ahmedabad,Morocco,25,Dormant / At-Risk,33,2.0,0.0
F05455,Mumbai,Argentina,30,Digital Browsers,81,5.0,0.2
F05456,Pune,Germany,36,Casual Followers,36,3.0,0.0
F05457,Mumbai,Brazil,32,Casual Followers,38,2.0,0.0
F05458,Kolkata,Netherlands,41,Digital Browsers,8,4.0,0.0
F05459,Chennai,Spain,30,Dormant / At-Risk,56,0.0,0.0
F05460,Chennai,India,35,High Engagers,27,3.0,0.3333333333333333
F05461,Hyderabad,France,30,Digital Browsers,31,6.0,0.16666666666666666
F05462,Mumbai,Spain,32,Digital Browsers,67,5.0,0.2
F05463,Ahmedabad,Portugal,19,Dormant / At-Risk,55,2.0,0.0
F05464,Delhi,Germany,30,Digital Browsers,252,4.0,0.0
F05465,Mumbai,England,35,Dormant / At-Risk,85,0.0,0.0
F05466,Kolkata,Italy,25,Dormant / At-Risk,20,2.0,0.0
F05467,Chennai,England,23,Dormant / At-Risk,39,2.0,0.0
F05468,Hyderabad,Argentina,22,Casual Followers,87,4.0,0.0
F05469,Mumbai,France,41,Casual Followers,22,3.0,0.0
F05470,Pune,England,19,Casual Followers,60,3.0,0.0
F05471,Chennai,Netherlands,27,Dormant / At-Risk,20,2.0,0.0
F05472,Bengaluru,Portugal,30,Dormant / At-Risk,243,3.0,0.0
F05473,Mumbai,Croatia,32,High Engagers,2,4.0,0.25
F05474,Mumbai,Italy,48,Casual Followers,50,3.0,0.0
F05475,Ahmedabad,India,33,Digital Browsers,4,7.0,0.0
F05476,Hyderabad,Belgium,24,Dormant / At-Risk,83,1.0,0.0
F05477,Hyderabad,England,28,Dormant / At-Risk,74,2.0,0.0
F05478,Kolkata,Spain,28,Digital Browsers,56,5.0,0.2
F05479,Kolkata,Brazil,23,Dormant / At-Risk,1,1.0,0.0
F05480,Ahmedabad,Morocco,29,High Engagers,20,4.0,0.25
F05481,Bengaluru,Spain,34,Casual Followers,51,2.0,0.0
F05482,Delhi,England,21,Digital Browsers,27,5.0,0.0
F05483,Delhi,Brazil,20,Dormant / At-Risk,49,3.0,0.0
F05484,Kolkata,France,29,Dormant / At-Risk,1,2.0,0.0
F05485,Mumbai,England,16,Dormant / At-Risk,83,1.0,0.0
F05486,Mumbai,Germany,31,Casual Followers,58,2.0,0.0
F05487,Delhi,Brazil,24,Digital Browsers,14,4.0,0.0
F05488,Chennai,India,22,Digital Browsers,16,5.0,0.0
F05489,Pune,England,33,Casual Followers,101,3.0,0.0
F05490,Mumbai,France,28,Dormant / At-Risk,10,2.0,0.0
F05491,Kolkata,USA,39,Super Fans,488,5.0,0.2
F05492,Kolkata,Croatia,34,Digital Browsers,156,5.0,0.0
F05493,Pune,France,31,Dormant / At-Risk,119,3.0,0.0
F05494,Pune,India,38,Digital Browsers,8,6.0,0.0
F05495,Kolkata,Brazil,26,Casual Followers,33,2.0,0.0
F05496,Delhi,Argentina,31,Digital Browsers,166,4.0,0.0
F05497,Delhi,Spain,32,High Engagers,84,3.0,0.3333333333333333
F05498,Ahmedabad,Italy,41,Dormant / At-Risk,69,2.0,0.0
F05499,Kolkata,Argentina,25,Dormant / At-Risk,54,0.0,0.0
F05500,Bengaluru,Argentina,25,Dormant / At-Risk,1,1.0,0.0
F05501,Bengaluru,Italy,24,Dormant / At-Risk,20,3.0,0.0
F05502,Hyderabad,USA,16,High Engagers,88,3.0,0.3333333333333333
F05503,Hyderabad,Brazil,36,Dormant / At-Risk,43,2.0,0.0
F05504,Ahmedabad,France,20,Dormant / At-Risk,40,3.0,0.0
F05505,Kolkata,Spain,56,Dormant / At-Risk,3,3.0,0.0
F05506,Delhi,Portugal,32,Casual Followers,1,1.0,0.0
F05507,Delhi,Portugal,29,Dormant / At-Risk,151,3.0,0.0
F05508,Chennai,Portugal,16,Dormant / At-Risk,32,3.0,0.0
F05509,Delhi,Japan,23,Digital Browsers,10,4.0,0.0
F05510,Pune,Belgium,20,Dormant / At-Risk,11,2.0,0.0
F05511,Ahmedabad,Brazil,17,Digital Browsers,4,4.0,0.0
F05512,Kolkata,Japan,29,Casual Followers,51,3.0,0.0
F05513,Hyderabad,Spain,22,Digital Browsers,134,5.0,0.2
F05514,Mumbai,Germany,30,Dormant / At-Risk,4,3.0,0.0
F05515,Delhi,Argentina,25,Dormant / At-Risk,79,2.0,0.0
F05516,Pune,Portugal,26,Dormant / At-Risk,25,2.0,0.0
F05517,Ahmedabad,England,36,Casual Followers,26,3.0,0.0
F05518,Bengaluru,England,28,Digital Browsers,19,6.0,0.16666666666666666
F05519,Pune,India,33,High Engagers,88,3.0,0.3333333333333333
F05520,Pune,England,18,Digital Browsers,161,5.0,0.0
F05521,Hyderabad,Netherlands,23,Casual Followers,5,3.0,0.0
F05522,Delhi,Brazil,31,High Engagers,56,2.0,0.5
F05523,Mumbai,Germany,16,Dormant / At-Risk,89,2.0,0.0
F05524,Delhi,Mexico,18,Dormant / At-Risk,52,2.0,0.0
F05525,Kolkata,Argentina,43,Dormant / At-Risk,94,3.0,0.0
F05526,Ahmedabad,Argentina,16,Digital Browsers,54,4.0,0.0
F05527,Chennai,Spain,16,Casual Followers,44,1.0,0.0
F05528,Bengaluru,Italy,16,Dormant / At-Risk,6,2.0,0.0
F05529,Chennai,Argentina,44,Digital Browsers,28,7.0,0.0
F05530,Bengaluru,Italy,33,Casual Followers,23,2.0,0.0
F05531,Bengaluru,Brazil,31,High Engagers,287,2.0,0.5
F05532,Delhi,France,22,Dormant / At-Risk,57,2.0,0.0
F05533,Hyderabad,Argentina,29,Digital Browsers,12,4.0,0.0
F05534,Chennai,Brazil,24,Dormant / At-Risk,67,3.0,0.0
F05535,Mumbai,Portugal,35,High Engagers,16,4.0,0.25
F05536,Hyderabad,Portugal,29,Casual Followers,28,3.0,0.0
F05537,Ahmedabad,Brazil,30,Dormant / At-Risk,6,3.0,0.0
F05538,Pune,Spain,32,Digital Browsers,5,4.0,0.0
F05539,Hyderabad,Spain,40,Dormant / At-Risk,5,1.0,0.0
F05540,Mumbai,France,32,Dormant / At-Risk,26,0.0,0.0
F05541,Hyderabad,Germany,16,Digital Browsers,30,7.0,0.0
F05542,Delhi,England,37,Dormant / At-Risk,50,0.0,0.0
F05543,Mumbai,Japan,33,High Engagers,241,4.0,0.25
F05544,Bengaluru,Croatia,31,Casual Followers,4,4.0,0.0
F05545,Hyderabad,Croatia,16,Digital Browsers,3,4.0,0.0
